transaction_id,customer_id,amount,timestamp,location,merchant,merchant_category,fraud
FREQ_C0376,C0376,674.07,2026-08-10 18:21:00,Kolkata,Max,Apparel,1
FREQ_C0726,C0726,1169.58,2026-08-10 18:22:00,Kolkata,Flipkart,E-commerce,1
LOC_C0773,C0773,1385.13,2026-08-10 18:22:00,Hyderabad,H&M,Apparel,1
LOC_C0523,C0523,1078.91,2026-08-10 18:22:00,Hyderabad,Big Chill,Restaurant,1
T04220,C0422,3737.38,2026-08-10 18:23:00,Bengaluru,H&M,Apparel,0
FREQ_C0724,C0724,2260.22,2026-08-10 18:23:00,Goa,Spar,Grocery,1
T05920,C0592,695.08,2026-08-10 18:23:00,Mumbai,Burger King,Restaurant,0
T06210,C0621,2236.97,2026-08-10 18:23:00,Mumbai,Burger King,Restaurant,0
T08200,C0820,972.19,2026-08-10 18:23:00,Chennai,Reliance,Retail,0
MERCH_C0078,C0078,13767.95,2026-08-10 18:25:00,Bengaluru,,E-commerce,1
LOC_C0753,C0753,4862.58,2026-08-10 18:26:00,Hyderabad,H&M,Apparel,1
LOC_C0237,C0237,3990.47,2026-08-10 18:26:00,Kolkata,Max,Apparel,1
FREQ_C0383,C0383,3992.28,2026-08-10 18:26:00,,Burger King,Restaurant,1
AMT_C0262,C0262,6828.15,2026-08-10 18:26:00,Mumbai,Amazon,E-commerce,1
LOC_C0721,C0721,605.31,2026-08-10 18:26:00,Delhi,H&M,Apparel,1
MERCH_C0262,C0262,1566.55,2026-08-10 18:26:00,Mumbai,,E-commerce,1
AMT_C0054,C0054,4617.62,2026-08-10 18:27:00,Goa,Max,Apparel,1
MERCH_C0833,C0833,694.98,2026-08-10 18:27:00,Mumbai,Burger King,Restaurant,1
FREQ_C0615,C0615,855.61,2026-08-10 18:27:00,Pune,Burger King,Restaurant,1
LOC_C0665,C0665,3886.39,2026-08-10 18:27:00,Kolkata,Flipkart,E-commerce,1
LOC_C0861,C0861,562.25,2026-08-10 18:27:00,Pune,Spar,Grocery,1
MERCH_C0724,C0724,6736.22,2026-08-10 18:28:00,Kolkata,Flipkart,E-commerce,1
FREQ_C0363,C0363,4956.41,2026-08-10 18:28:00,Chennai,Max,Apparel,1
LOC_C0037,C0037,3982.01,2026-08-10 18:28:00,Pune,Myntra,E-commerce,1
T08810,C0881,2505.99,2026-08-10 18:29:00,Kolkata,Zara,Apparel,0
T06190,C0619,1909.03,2026-08-10 18:29:00,Goa,Burger King,Restaurant,0
T02360,C0236,2679.81,2026-08-10 18:29:00,Bengaluru,Spar,Grocery,0
MERCH_C0867,C0867,6950.3,2026-08-10 18:29:00,Hyderabad,Max,Apparel,1
T06580,C0658,949.37,2026-08-10 18:29:00,Kolkata,Big Chill,Restaurant,0
LOC_C0434,C0434,3617.74,2026-08-10 18:29:00,Delhi,Spar,Grocery,1
AMT_C0867,C0867,24967.82,2026-08-10 18:29:00,,,E-commerce,1
T01720,C0172,2413.6,2026-08-10 18:30:00,Chennai,Flipkart,E-commerce,0
AMT_C0488,C0488,7766.02,2026-08-10 18:30:00,Chennai,H&M,Apparel,1
T07430,C0743,2719.16,2026-08-10 18:30:00,Bengaluru,Burger King,Restaurant,0
AMT_C0838,C0838,25419.65,2026-08-10 18:30:00,Bengaluru,Myntra,E-commerce,1
FREQ_C0552,C0552,2099.33,2026-08-10 18:31:00,Goa,Reliance,Retail,1
T06250,C0625,443.86,2026-08-10 18:31:00,Pune,Amazon,E-commerce,0
MERCH_C0383,C0383,15582.05,2026-08-10 18:31:00,Hyderabad,Max,Apparel,1
T05290,C0529,3747.06,2026-08-10 18:32:00,Bengaluru,Reliance,Retail,0
T07960,C0796,3434.68,2026-08-10 18:32:00,,Burger King,Restaurant,0
T06680,C0668,2322.2,2026-08-10 18:32:00,Hyderabad,Reliance,Retail,0
FREQ_C0422,C0422,3670.8,2026-08-10 18:33:00,Bengaluru,Myntra,E-commerce,1
AMT_C0598,C0598,28511.62,2026-08-10 18:33:00,Pune,Big Chill,Restaurant,1
FREQ_C0621,C0621,1798.31,2026-08-10 18:33:00,,Burger King,Restaurant,1
FREQ_C0820,C0820,496.92,2026-08-10 18:33:00,Chennai,Reliance,Retail,1
MERCH_C0363,C0363,15175.7,2026-08-10 18:33:00,Kolkata,H&M,Apparel,1
T01320,C0132,1588.23,2026-08-10 18:33:00,Kolkata,Myntra,E-commerce,0
AMT_C0768,C0768,5964.31,2026-08-10 18:34:00,Bengaluru,Flipkart,E-commerce,1
AMT_C0080,C0080,14507.72,2026-08-10 18:34:00,Pune,Zara,Apparel,1
T05410,C0541,2587.53,2026-08-10 18:35:00,Goa,Burger King,Restaurant,0
T04240,C0424,3809.49,2026-08-10 18:35:00,Delhi,Burger King,Restaurant,0
AMT_C0017,C0017,13666.22,2026-08-10 18:35:00,Hyderabad,H&M,Apparel,1
T00310,C0031,3668.7,2026-08-10 18:36:00,,,Restaurant,0
T05430,C0543,1268.54,2026-08-10 18:36:00,Hyderabad,Flipkart,E-commerce,0
LOC_C0476,C0476,3032.55,2026-08-10 18:37:00,Delhi,Big Chill,Restaurant,1
T01200,C0120,5671.0,2026-08-10 18:37:00,Delhi,H&M,Apparel,0
T04430,C0443,1333.62,2026-08-10 18:37:00,Goa,Burger King,Restaurant,0
MERCH_C0627,C0627,2348.93,2026-08-10 18:37:00,Pune,Flipkart,E-commerce,1
T08920,C0892,2712.42,2026-08-10 18:37:00,Kolkata,Spar,Grocery,0
MERCH_C0747,C0747,3120.55,2026-08-10 18:38:00,Hyderabad,Big Chill,Restaurant,1
LOC_C0046,C0046,2904.93,2026-08-10 18:38:00,Delhi,Big Chill,Restaurant,1
T03050,C0305,1239.86,2026-08-10 18:38:00,Goa,Max,Apparel,0
FREQ_C0658,C0658,593.42,2026-08-10 18:39:00,Kolkata,Myntra,E-commerce,1
T06840,C0684,2907.2,2026-08-10 18:39:00,Mumbai,Reliance,Retail,0
T09540,C0954,3964.12,2026-08-10 18:40:00,Delhi,Zara,Apparel,0
FREQ_C0743,C0743,2333.99,2026-08-10 18:40:00,Bengaluru,Reliance,Retail,1
AMT_C0352,C0352,28686.49,2026-08-10 18:40:00,Pune,Max,Apparel,1
FREQ_C0668,C0668,3677.87,2026-08-10 18:42:00,Hyderabad,Max,Apparel,1
FREQ_C0796,C0796,5012.04,2026-08-10 18:42:00,Chennai,Burger King,Restaurant,1
T05680,C0568,2870.87,2026-08-10 18:42:00,Delhi,H&M,Apparel,0
T02580,C0258,4222.27,2026-08-10 18:42:00,Pune,Flipkart,E-commerce,0
AMT_C0853,C0853,6896.35,2026-08-10 18:43:00,Delhi,Burger King,Restaurant,1
LOC_C0387,C0387,3865.43,2026-08-10 18:43:00,Goa,,Restaurant,1
T00270,C0027,2840.13,2026-08-10 18:44:00,,Spar,Grocery,0
MERCH_C0236,C0236,13875.35,2026-08-10 18:44:00,Delhi,Spar,Grocery,1
AMT_C0870,C0870,17282.52,2026-08-10 18:44:00,Chennai,Max,Apparel,1
FREQ_C0424,C0424,4186.56,2026-08-10 18:45:00,Delhi,Max,Apparel,1
MERCH_C0053,C0053,5493.55,2026-08-10 18:45:00,Delhi,Reliance,Retail,1
AMT_C0053,C0053,27857.66,2026-08-10 18:45:00,Delhi,Burger King,Restaurant,1
T03370,C0337,3045.24,2026-08-10 18:45:00,Delhi,Reliance,Retail,0
MERCH_C0172,C0172,10430.72,2026-08-10 18:45:00,Kolkata,Reliance,Retail,1
FREQ_C0031,C0031,3754.43,2026-08-10 18:46:00,Pune,Burger King,Restaurant,1
LOC_C0647,C0647,2543.8,2026-08-10 18:46:00,Pune,Myntra,E-commerce,1
AMT_C0459,C0459,7383.76,2026-08-10 18:46:00,Mumbai,Burger King,Restaurant,1
MERCH_C0625,C0625,2825.2,2026-08-10 18:46:00,Mumbai,Reliance,Retail,1
T00870,C0087,3299.09,2026-08-10 18:47:00,Mumbai,Flipkart,E-commerce,0
FREQ_C0892,C0892,2526.96,2026-08-10 18:47:00,Kolkata,,Restaurant,1
AMT_C0942,C0942,22031.66,2026-08-10 18:47:00,Pune,Zara,Apparel,1
LOC_C0006,C0006,2953.63,2026-08-10 18:48:00,Kolkata,Spar,Grocery,1
T06460,C0646,2492.18,2026-08-10 18:48:00,Hyderabad,H&M,Apparel,0
LOC_C0589,C0589,960.46,2026-08-10 18:50:00,Pune,Max,Apparel,1
T05730,C0573,4247.05,2026-08-10 18:51:00,,Flipkart,E-commerce,0
T03530,C0353,4530.1,2026-08-10 18:52:00,Chennai,Zara,Apparel,0
FREQ_C0258,C0258,4758.49,2026-08-10 18:52:00,Pune,,E-commerce,1
T00220,C0022,4284.33,2026-08-10 18:52:00,Mumbai,Myntra,E-commerce,0
T06430,C0643,3116.39,2026-08-10 18:52:00,Bengaluru,Myntra,E-commerce,0
FREQ_C0568,C0568,3157.83,2026-08-10 18:52:00,Delhi,H&M,Apparel,1
T03210,C0321,697.28,2026-08-10 18:52:00,Chennai,H&M,Apparel,0
T09010,C0901,2105.05,2026-08-10 18:53:00,Bengaluru,Big Chill,Restaurant,0
T06740,C0674,446.04,2026-08-10 18:53:00,Mumbai,Spar,Grocery,0
T04050,C0405,2053.71,2026-08-10 18:54:00,Delhi,H&M,Apparel,0
AMT_C0034,C0034,31117.98,2026-08-10 18:54:00,Chennai,Zara,Apparel,1
MERCH_C0034,C0034,3922.29,2026-08-10 18:54:00,Chennai,Amazon,E-commerce,1
T09580,C0958,782.92,2026-08-10 18:54:00,Pune,Zara,Apparel,0
LOC_C0029,C0029,3202.54,2026-08-10 18:54:00,Goa,Reliance,Retail,1
FREQ_C0027,C0027,2040.53,2026-08-10 18:54:00,Goa,Zara,Apparel,1
T09110,C0911,3995.38,2026-08-10 18:54:00,Delhi,Reliance,Retail,0
T03620,C0362,4035.4,2026-08-10 18:55:00,Chennai,Burger King,Restaurant,0
AMT_C0601,C0601,8976.69,2026-08-10 18:56:00,Pune,H&M,Apparel,1
MERCH_C0981,C0981,1727.62,2026-08-10 18:56:00,Bengaluru,Zara,Apparel,1
MERCH_C0568,C0568,15441.3,2026-08-10 18:57:00,Pune,Spar,Grocery,1
AMT_C0930,C0930,32718.29,2026-08-10 18:57:00,Bengaluru,Big Chill,Restaurant,1
LOC_C0171,C0171,1596.18,2026-08-10 18:57:00,Goa,Max,Apparel,1
T01370,C0137,1602.82,2026-08-10 18:57:00,Bengaluru,Reliance,Retail,0
AMT_C0349,C0349,36225.59,2026-08-10 18:58:00,Chennai,Max,Apparel,1
FREQ_C0646,C0646,2096.95,2026-08-10 18:58:00,Hyderabad,H&M,Apparel,1
T07480,C0748,2052.86,2026-08-10 18:58:00,Bengaluru,Big Chill,Restaurant,0
AMT_C0548,C0548,9969.89,2026-08-10 18:58:00,Kolkata,Myntra,E-commerce,1
MERCH_C0027,C0027,8215.02,2026-08-10 18:59:00,Chennai,Max,Apparel,1
LOC_C0655,C0655,3143.46,2026-08-10 18:59:00,Mumbai,Reliance,Retail,1
T03920,C0392,2558.29,2026-08-10 19:00:00,Goa,Myntra,E-commerce,0
MERCH_C0588,C0588,1353.85,2026-08-10 19:01:00,Bengaluru,H&M,Apparel,1
FREQ_C0573,C0573,2808.98,2026-08-10 19:01:00,Delhi,Zara,Apparel,1
FREQ_C0022,C0022,3645.63,2026-08-10 19:02:00,Mumbai,Myntra,E-commerce,1
T03770,C0377,2175.61,2026-08-10 19:02:00,Chennai,Zara,Apparel,0
FREQ_C0353,C0353,5371.38,2026-08-10 19:02:00,Chennai,Myntra,E-commerce,1
T00080,C0008,4032.31,2026-08-10 19:03:00,Bengaluru,Flipkart,E-commerce,0
MERCH_C0423,C0423,3755.17,2026-08-10 19:03:00,Delhi,H&M,Apparel,1
FREQ_C0674,C0674,741.84,2026-08-10 19:03:00,Mumbai,Amazon,E-commerce,1
AMT_C0339,C0339,24087.41,2026-08-10 19:03:00,Hyderabad,Spar,Grocery,1
FREQ_C0405,C0405,4491.15,2026-08-10 19:04:00,Delhi,,E-commerce,1
FREQ_C0911,C0911,5097.24,2026-08-10 19:04:00,Delhi,Reliance,Retail,1
LOC_C0896,C0896,987.29,2026-08-10 19:05:00,Bengaluru,H&M,Apparel,1
MERCH_C0181,C0181,3186.78,2026-08-10 19:05:00,Goa,H&M,Apparel,1
LOC_C0890,C0890,3228.45,2026-08-10 19:05:00,Mumbai,Big Chill,Restaurant,1
MERCH_C0573,C0573,10577.75,2026-08-10 19:06:00,Hyderabad,H&M,Apparel,1
FREQ_C0137,C0137,2496.58,2026-08-10 19:07:00,Bengaluru,Reliance,Retail,1
T08410,C0841,4556.02,2026-08-10 19:07:00,Pune,Zara,Apparel,0
LOC_C0141,C0141,2970.29,2026-08-10 19:08:00,Bengaluru,Spar,Grocery,1
FREQ_C0748,C0748,1423.45,2026-08-10 19:08:00,Bengaluru,Myntra,E-commerce,1
T09250,C0925,2193.63,2026-08-10 19:09:00,Mumbai,Spar,Grocery,0
T06030,C0603,1533.11,2026-08-10 19:09:00,Pune,Big Chill,Restaurant,0
AMT_C0309,C0309,17200.26,2026-08-10 19:09:00,Kolkata,Flipkart,E-commerce,1
MERCH_C0309,C0309,2681.15,2026-08-10 19:09:00,Kolkata,Max,Apparel,1
T07110,C0711,1216.44,2026-08-10 19:10:00,Goa,Max,Apparel,0
T01700,C0170,3454.23,2026-08-10 19:10:00,Kolkata,Big Chill,Restaurant,0
AMT_C0875,C0875,9633.58,2026-08-10 19:10:00,Goa,Reliance,Retail,1
MERCH_C0362,C0362,13539.79,2026-08-10 19:10:00,,Reliance,Retail,1
LOC_C0319,C0319,3100.07,2026-08-10 19:10:00,Chennai,Amazon,E-commerce,1
FREQ_C0392,C0392,4241.62,2026-08-10 19:10:00,Goa,Myntra,E-commerce,1
T03410,C0341,1897.3,2026-08-10 19:10:00,Chennai,Max,Apparel,0
LOC_C0097,C0097,2179.65,2026-08-10 19:11:00,Hyderabad,H&M,Apparel,1
LOC_C0358,C0358,5639.6,2026-08-10 19:12:00,Pune,Reliance,Retail,1
LOC_C0435,C0435,2373.71,2026-08-10 19:12:00,Mumbai,H&M,Apparel,1
AMT_C0657,C0657,5855.82,2026-08-10 19:13:00,Goa,Amazon,E-commerce,1
MERCH_C0748,C0748,5444.75,2026-08-10 19:13:00,Delhi,,Restaurant,1
T00770,C0077,1385.18,2026-08-10 19:14:00,Bengaluru,Reliance,Retail,0
T06730,C0673,3747.03,2026-08-10 19:15:00,Kolkata,Amazon,E-commerce,0
T05120,C0512,1084.04,2026-08-10 19:15:00,Mumbai,Big Chill,Restaurant,0
AMT_C0297,C0297,5491.58,2026-08-10 19:16:00,,Max,Apparel,1
MERCH_C0297,C0297,881.06,2026-08-10 19:16:00,Hyderabad,Flipkart,E-commerce,1
MERCH_C0377,C0377,8996.08,2026-08-10 19:17:00,Goa,Flipkart,E-commerce,1
AMT_C0566,C0566,23109.01,2026-08-10 19:18:00,Goa,Burger King,Restaurant,1
T08470,C0847,2085.74,2026-08-10 19:18:00,Hyderabad,Zara,Apparel,0
FREQ_C0925,C0925,2293.02,2026-08-10 19:19:00,Mumbai,H&M,Apparel,1
FREQ_C0603,C0603,2081.51,2026-08-10 19:19:00,Pune,Big Chill,Restaurant,1
T09970,C0997,4664.0,2026-08-10 19:19:00,Hyderabad,Burger King,Restaurant,0
AMT_C0850,C0850,13298.46,2026-08-10 19:20:00,Goa,,Restaurant,1
FREQ_C0170,C0170,5566.97,2026-08-10 19:20:00,Kolkata,Big Chill,Restaurant,1
LOC_C0894,C0894,2255.81,2026-08-10 19:20:00,Mumbai,Max,Apparel,1
T05130,C0513,2578.24,2026-08-10 19:21:00,Chennai,Amazon,E-commerce,0
T06590,C0659,487.72,2026-08-10 19:21:00,Kolkata,Max,Apparel,0
AMT_C0739,C0739,16898.14,2026-08-10 19:21:00,Bengaluru,Zara,Apparel,1
LOC_C0722,C0722,5914.02,2026-08-10 19:22:00,Bengaluru,Amazon,E-commerce,1
LOC_C0858,C0858,4224.02,2026-08-10 19:22:00,Chennai,Myntra,E-commerce,1
AMT_C0310,C0310,25171.52,2026-08-10 19:23:00,Chennai,Max,Apparel,1
MERCH_C0146,C0146,5614.72,2026-08-10 19:23:00,Bengaluru,Amazon,E-commerce,1
AMT_C0201,C0201,6188.94,2026-08-10 19:23:00,Goa,Myntra,E-commerce,1
AMT_C0146,C0146,38365.74,2026-08-10 19:23:00,Bengaluru,Zara,Apparel,1
T02500,C0250,1162.54,2026-08-10 19:23:00,Chennai,,Grocery,0
AMT_C0885,C0885,13870.85,2026-08-10 19:24:00,Kolkata,Burger King,Restaurant,1
AMT_C0499,C0499,23973.95,2026-08-10 19:24:00,Delhi,Big Chill,Restaurant,1
FREQ_C0077,C0077,1063.83,2026-08-10 19:24:00,Bengaluru,Big Chill,Restaurant,1
LOC_C0732,C0732,1279.57,2026-08-10 19:24:00,Chennai,Myntra,E-commerce,1
AMT_C0819,C0819,17217.18,2026-08-10 19:25:00,Pune,Reliance,Retail,1
T08890,C0889,6804.42,2026-08-10 19:25:00,Pune,Flipkart,E-commerce,0
AMT_C0736,C0736,22629.99,2026-08-10 19:25:00,Pune,Zara,Apparel,1
LOC_C0651,C0651,2052.51,2026-08-10 19:25:00,Delhi,Big Chill,Restaurant,1
LOC_C0217,C0217,3954.61,2026-08-10 19:25:00,Pune,Max,Apparel,1
T00960,C0096,1578.06,2026-08-10 19:25:00,Pune,H&M,Apparel,0
MERCH_C0170,C0170,14758.57,2026-08-10 19:25:00,Goa,Flipkart,E-commerce,1
MERCH_C0103,C0103,5031.74,2026-08-10 19:25:00,Chennai,Zara,Apparel,1
T08740,C0874,3028.95,2026-08-10 19:26:00,,Myntra,E-commerce,0
T01060,C0106,2244.18,2026-08-10 19:26:00,Bengaluru,Spar,Grocery,0
AMT_C0144,C0144,29129.31,2026-08-10 19:27:00,Mumbai,H&M,Apparel,1
T07940,C0794,5485.11,2026-08-10 19:27:00,Kolkata,Myntra,E-commerce,0
LOC_C0865,C0865,3131.7,2026-08-10 19:27:00,Hyderabad,Amazon,E-commerce,1
AMT_C0452,C0452,5499.3,2026-08-10 19:27:00,Chennai,Max,Apparel,1
T02240,C0224,1750.53,2026-08-10 19:27:00,Delhi,Reliance,Retail,0
T01740,C0174,4099.18,2026-08-10 19:28:00,Mumbai,Amazon,E-commerce,0
AMT_C0255,C0255,17235.1,2026-08-10 19:28:00,Bengaluru,Flipkart,E-commerce,1
FREQ_C0847,C0847,3564.71,2026-08-10 19:28:00,Hyderabad,Myntra,E-commerce,1
FREQ_C0997,C0997,4154.08,2026-08-10 19:29:00,Hyderabad,Burger King,Restaurant,1
MERCH_C0077,C0077,3510.19,2026-08-10 19:29:00,Kolkata,Flipkart,E-commerce,1
T05750,C0575,6075.86,2026-08-10 19:29:00,Bengaluru,Myntra,E-commerce,0
MERCH_C0953,C0953,3514.76,2026-08-10 19:30:00,Pune,Burger King,Restaurant,1
FREQ_C0513,C0513,2199.72,2026-08-10 19:31:00,,Reliance,Retail,1
T01250,C0125,4000.18,2026-08-10 19:31:00,Bengaluru,H&M,Apparel,0
LOC_C0230,C0230,2938.22,2026-08-10 19:32:00,Chennai,Amazon,E-commerce,1
T06960,C0696,708.42,2026-08-10 19:32:00,Goa,Flipkart,E-commerce,0
T06440,C0644,1942.55,2026-08-10 19:33:00,Kolkata,H&M,Apparel,0
T02230,C0223,3714.68,2026-08-10 19:33:00,,Amazon,E-commerce,0
FREQ_C0250,C0250,1575.62,2026-08-10 19:33:00,Chennai,Max,Apparel,1
T04480,C0448,2189.69,2026-08-10 19:33:00,Pune,Big Chill,Restaurant,0
LOC_C0917,C0917,1391.0,2026-08-10 19:34:00,Goa,Amazon,E-commerce,1
AMT_C0694,C0694,12617.48,2026-08-10 19:34:00,Mumbai,Burger King,Restaurant,1
LOC_C0269,C0269,747.14,2026-08-10 19:34:00,Delhi,Myntra,E-commerce,1
FREQ_C0096,C0096,1329.03,2026-08-10 19:35:00,Pune,Burger King,Restaurant,1
AMT_C0312,C0312,17506.67,2026-08-10 19:35:00,Mumbai,Reliance,Retail,1
LOC_C0618,C0618,5426.71,2026-08-10 19:35:00,Bengaluru,Zara,Apparel,1
T00130,C0013,1369.31,2026-08-10 19:36:00,Hyderabad,H&M,Apparel,0
MERCH_C0513,C0513,6117.22,2026-08-10 19:36:00,Bengaluru,Burger King,Restaurant,1
T05100,C0510,1908.95,2026-08-10 19:36:00,Pune,Big Chill,Restaurant,0
MERCH_C0659,C0659,2114.29,2026-08-10 19:36:00,Chennai,Burger King,Restaurant,1
FREQ_C0224,C0224,1332.8,2026-08-10 19:37:00,Delhi,Myntra,E-commerce,1
T03060,C0306,1005.54,2026-08-10 19:37:00,Kolkata,H&M,Apparel,0
FREQ_C0174,C0174,4055.67,2026-08-10 19:38:00,Mumbai,Flipkart,E-commerce,1
AMT_C0975,C0975,6304.63,2026-08-10 19:38:00,Pune,Max,Apparel,1
LOC_C0825,C0825,3959.34,2026-08-10 19:39:00,Delhi,Big Chill,Restaurant,1
AMT_C0871,C0871,27634.63,2026-08-10 19:39:00,Bengaluru,Spar,Grocery,1
MERCH_C0871,C0871,3256.06,2026-08-10 19:39:00,Bengaluru,Max,Apparel,1
AMT_C0815,C0815,32545.48,2026-08-10 19:39:00,Hyderabad,Flipkart,E-commerce,1
T03720,C0372,3762.87,2026-08-10 19:40:00,Delhi,Reliance,Retail,0
T04510,C0451,7207.86,2026-08-10 19:40:00,Hyderabad,Burger King,Restaurant,0
MERCH_C0162,C0162,954.18,2026-08-10 19:40:00,Chennai,Spar,Grocery,1
T00260,C0026,1406.39,2026-08-10 19:40:00,Chennai,Flipkart,E-commerce,0
AMT_C0810,C0810,33906.06,2026-08-10 19:41:00,Delhi,Zara,Apparel,1
FREQ_C0125,C0125,3056.38,2026-08-10 19:41:00,Bengaluru,Big Chill,Restaurant,1
AMT_C0759,C0759,19687.2,2026-08-10 19:42:00,Hyderabad,Burger King,Restaurant,1
LOC_C0186,C0186,2350.98,2026-08-10 19:42:00,Kolkata,Myntra,E-commerce,1
AMT_C0293,C0293,17255.22,2026-08-10 19:42:00,,Big Chill,Restaurant,1
T08050,C0805,2882.48,2026-08-10 19:43:00,Pune,Amazon,E-commerce,0
T03160,C0316,1562.49,2026-08-10 19:43:00,Hyderabad,Spar,Grocery,0
FREQ_C0448,C0448,2561.69,2026-08-10 19:43:00,Pune,Big Chill,Restaurant,1
T04070,C0407,6164.0,2026-08-10 19:43:00,Hyderabad,Reliance,Retail,0
FREQ_C0223,C0223,3834.69,2026-08-10 19:43:00,Bengaluru,Max,Apparel,1
AMT_C0344,C0344,15335.59,2026-08-10 19:43:00,Hyderabad,Big Chill,Restaurant,1
T02910,C0291,3360.94,2026-08-10 19:44:00,Hyderabad,Myntra,E-commerce,0
MERCH_C0328,C0328,2610.87,2026-08-10 19:44:00,Delhi,Flipkart,E-commerce,1
AMT_C0108,C0108,4623.68,2026-08-10 19:44:00,Pune,Flipkart,E-commerce,1
MERCH_C0575,C0575,12364.7,2026-08-10 19:44:00,Goa,Big Chill,Restaurant,1
LOC_C0099,C0099,5685.47,2026-08-10 19:44:00,Hyderabad,Flipkart,E-commerce,1
T09570,C0957,6101.55,2026-08-10 19:44:00,Goa,,Restaurant,0
MERCH_C0426,C0426,1451.89,2026-08-10 19:44:00,Hyderabad,Amazon,E-commerce,1
AMT_C0426,C0426,8640.78,2026-08-10 19:44:00,Hyderabad,Flipkart,E-commerce,1
LOC_C0562,C0562,1323.73,2026-08-10 19:44:00,Kolkata,Myntra,E-commerce,1
LOC_C0079,C0079,1977.12,2026-08-10 19:45:00,Chennai,H&M,Apparel,1
AMT_C0233,C0233,9855.78,2026-08-10 19:45:00,Hyderabad,H&M,Apparel,1
AMT_C0793,C0793,18123.44,2026-08-10 19:45:00,Chennai,Big Chill,Restaurant,1
T05850,C0585,3124.73,2026-08-10 19:45:00,Hyderabad,Reliance,Retail,0
LOC_C0412,C0412,1450.97,2026-08-10 19:45:00,Hyderabad,Flipkart,E-commerce,1
LOC_C0918,C0918,1062.87,2026-08-10 19:45:00,Hyderabad,Flipkart,E-commerce,1
T06900,C0690,2578.95,2026-08-10 19:45:00,Mumbai,Reliance,Retail,0
MERCH_C0233,C0233,2249.33,2026-08-10 19:45:00,Hyderabad,Zara,Apparel,1
LOC_C0268,C0268,1030.53,2026-08-10 19:46:00,Kolkata,Myntra,E-commerce,1
T05770,C0577,760.88,2026-08-10 19:46:00,Pune,Big Chill,Restaurant,0
FREQ_C0013,C0013,1044.02,2026-08-10 19:46:00,Hyderabad,H&M,Apparel,1
T03420,C0342,1360.65,2026-08-10 19:47:00,Hyderabad,Zara,Apparel,0
AMT_C0025,C0025,23676.77,2026-08-10 19:47:00,,Reliance,Retail,1
AMT_C0066,C0066,12071.81,2026-08-10 19:47:00,Bengaluru,H&M,Apparel,1
T03150,C0315,4717.5,2026-08-10 19:48:00,Hyderabad,Amazon,E-commerce,0
MERCH_C0448,C0448,10982.11,2026-08-10 19:48:00,Goa,Reliance,Retail,1
AMT_C0290,C0290,23685.7,2026-08-10 19:48:00,Kolkata,Burger King,Restaurant,1
MERCH_C0290,C0290,3661.03,2026-08-10 19:48:00,Kolkata,Max,Apparel,1
MERCH_C0223,C0223,10557.47,2026-08-10 19:48:00,Kolkata,,Retail,1
T09620,C0962,2534.19,2026-08-10 19:49:00,Hyderabad,,Apparel,0
T04960,C0496,875.24,2026-08-10 19:49:00,,Burger King,Restaurant,0
AMT_C0633,C0633,15087.49,2026-08-10 19:49:00,Kolkata,H&M,Apparel,1
T03750,C0375,2098.74,2026-08-10 19:49:00,Kolkata,Big Chill,Restaurant,0
AMT_C0373,C0373,22112.45,2026-08-10 19:49:00,Bengaluru,Amazon,E-commerce,1
AMT_C0714,C0714,11075.61,2026-08-10 19:50:00,Bengaluru,Myntra,E-commerce,1
T04950,C0495,3633.0,2026-08-10 19:50:00,Pune,Zara,Apparel,0
FREQ_C0372,C0372,4101.5,2026-08-10 19:50:00,Delhi,Reliance,Retail,1
FREQ_C0451,C0451,5933.51,2026-08-10 19:50:00,Hyderabad,Big Chill,Restaurant,1
T06280,C0628,3570.13,2026-08-10 19:51:00,Mumbai,H&M,Apparel,0
LOC_C0735,C0735,3338.89,2026-08-10 19:51:00,Mumbai,Myntra,E-commerce,1
MERCH_C0306,C0306,2432.67,2026-08-10 19:52:00,Bengaluru,Zara,Apparel,1
AMT_C0938,C0938,24469.91,2026-08-10 19:52:00,,Max,Apparel,1
MERCH_C0938,C0938,3439.3,2026-08-10 19:52:00,Bengaluru,Zara,Apparel,1
AMT_C0183,C0183,21979.52,2026-08-10 19:52:00,Kolkata,Flipkart,E-commerce,1
MERCH_C0183,C0183,3842.46,2026-08-10 19:52:00,Kolkata,Big Chill,Restaurant,1
T01490,C0149,3811.37,2026-08-10 19:53:00,Goa,Amazon,E-commerce,0
T03860,C0386,680.24,2026-08-10 19:53:00,Delhi,Zara,Apparel,0
FREQ_C0407,C0407,5395.94,2026-08-10 19:53:00,Hyderabad,Flipkart,E-commerce,1
FREQ_C0316,C0316,1231.09,2026-08-10 19:53:00,Hyderabad,Spar,Grocery,1
LOC_C0164,C0164,969.41,2026-08-10 19:53:00,Delhi,Big Chill,Restaurant,1
T03740,C0374,6257.12,2026-08-10 19:53:00,Kolkata,Myntra,E-commerce,0
AMT_C0826,C0826,11993.18,2026-08-10 19:53:00,,Zara,Apparel,1
FREQ_C0291,C0291,5387.34,2026-08-10 19:54:00,Hyderabad,Flipkart,E-commerce,1
T02190,C0219,1170.98,2026-08-10 19:54:00,Hyderabad,Zara,Apparel,0
LOC_C0791,C0791,1911.37,2026-08-10 19:54:00,Kolkata,Myntra,E-commerce,1
